Event #,PE,Event Date,Month,CY,Fiscal Month,Fiscal Year,Squadron,T/M/S,Buno,Class,PEAT Severity,HAZREP / WESS - RMI ID,MOFE 45 Due Date,MOFE 90 Due Date,Part A,Part B,Part C,Part D,Final Summary Report,Status,Category,Circumstances,Buno Occurances,ITEM,ITEM 2,ITEM 3, ALSS Issues,RECOMMENDATIONS,,
715,Yes,6/7/2019,6,2019,9,2019,VFA-103,F/A-18F,168487,D,,1560945005193,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,8EC MSP,,,,Reevaluate inspection cycles and lifetime of critical components,,
716,No,6/14/2019,6,2019,9,2019,VFA-131,F/A-18E,168909,D,,1560866410193,,,Yes,Yes,Yes,Yes,N/A,Closed,Other,Non-Event,2,Human Factor,,,,,,
717,Yes,6/20/2019,6,2019,9,2019,VFA-102,F/A-18F,166923,D,,1561117283935,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,Pressurization,,,,,,
718,Yes,6/21/2019,6,2019,9,2019,VAQ-138,EA-18G,168389,D,,1561659478428,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,6,OBOGS DEGD,Concentrator,,,,,
719,No,6/29/2019,6,2019,9,2019,VFA-86,F/A-18E,166952,D,,1562011070390,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,Human Factor,2,Vertigo,,,,,,
720,Yes,6/30/2019,6,2019,9,2019,VAQ-135,EA-18G,168937,HAZREP,,1562629912221,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,2,Avionics Flow Valve,,,,,,
4,Yes,7/1/2019,7,2019,10,2019,VMFAT-501,F-35B,168728,D,,1562160213033,,,Yes,Yes,Yes,Yes,No,Closed,AOS,Inconclusive,1,OBOGS DEGD,All Systems Normal,Human Factors,,,,
133T,Yes,7/8/2019,7,2019,10,2019,VT-7,T-45C,165483,D,,1564581630978,,,Yes,No,Yes,Yes,Yes,Closed,Other,Human Factor,2,AE206,Wrong Action,Rushed Action,,,,
721,Yes,7/14/2019,7,2019,10,2019,VFA-81,F/A-18E,166839,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,AOS,Material Factor,1,OBOGS DEGD,,,,,,
,Yes,7/22/2019,7,2019,10,2019,VFC-111,F-5N,761591,HAZREP,,,,,Yes,Yes,No,No,No,Open,Other,ALSS,1,Oxygen Regulator,,,,,,
722,Yes,7/24/2019,7,2019,10,2019,VMFAT-101,F/A-18C,164025,HAZREP,,,,,Yes,Yes,Yes,Yes,No,Open,AOS,Material Factor,1,OBOGS DEGD,,,,,,
8,Yes,8/6/2019,8,2019,11,2019,VT-3,T-6B,166108,HAZREP,,1565976704726,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,ALSS,1,O2 Mask Valve,Improper Cleaning,,,,,
723,Yes,8/12/2019,8,2019,11,2019,VAQ-138,EA-18G,168388,D,,1565646647192,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,3,Avionics Flow Valve,,,,"Include AMXD-max questions on Part D to include availability, operation, and proper training",,
724,No,8/23/2019,8,2019,11,2019,VFA-87,F/A-18E,169396,HAZREP,,1569345845795,,,N/A,N/A,N/A,N/A,N/A,Closed,Other,Human Factor,2,,,,,,,
,No,9/15/2019,9,2019,12,2019,VT-9,T-45C,165625,HAZREP,,,,,N/A,N/A,N/A,N/A,N/A,Closed,Other,Human Factor,1,,,,,,,
725,Yes,9/16/2019,9,2019,12,2019,VAQ-129,EA-18G,169135,HAZREP,,1569438305972,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,ALSS,4,O2 Mask,,,,,,
726,No,9/19/2019,9,2019,12,2019,VFA-143,F/A-18E,168623,HAZREP,,11068815,,,Yes,Yes,Yes,Yes,N/A,Closed,AOS,Material Factor,1,,,,,,,
727,Yes,9/20/2019,9,2019,12,2019,VFA-192,F/A-18E,165874,D,,1568999511138,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,Bleed Air Regulator,,,,,,
728,Yes,9/24/2019,9,2019,12,2019,VFA-106,F/A-18F,166669,HAZREP,,1578431241790,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,2,Concentrator,,,,,,
729,Yes,10/2/2019,10,2019,1,2020,VMFA-251,F/A-18D,164959,D,,,,,Yes,Yes,Yes,Yes,No,Open,ECS,Undetermined ECS Malfunction,2,,,,,,,
12,Yes,10/3/2019,10,2019,1,2020,VMA-542,AV-8B,165386,HAZREP,,1571359144497,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,OBOGS,,,,,,
730,No,10/17/2019,10,2019,1,2020,VAQ-130,EA-18G,168263,D,,11068882,,,Yes,Yes,Yes,Yes,Yes,Open,Other,Human Factor,1,Critical Event Resp,,,,,,
731,No,10/18/2019,10,2019,1,2020,VAQ-138,EA-18G,168776,HAZREP,,1571688424873,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,,3,,,,,,,
134T,No,10/18/2019,10,2019,1,2020,VT-7,T-45C,165627,D,,,,,Yes,No,No,No,N/A,Closed,AOS,Non-Event,1,,,,,,,
135T,Yes,10/22/2019,10,2019,1,2020,VT-9,T-45C,165490,,,209336,,,Yes,No,Yes,Yes,Yes,Closed,ECS,Material Factor,1,Canopy seal,Ram air solenoid,,,,,
732,Yes,11/8/2019,11,2019,2,2020,VFA-83,F/A-18E,166598,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,3,CAPR failure,,,,,,
733,No,11/9/2019,11,2019,2,2020,VFA-105,F/A-18E,166649,D,,1575552571319,,,Yes,Yes,Yes,Yes,N/A,Closed,Other,Non-Event,1,,,,,,,
734,Yes,11/13/2019,11,2019,2,2020,VX-23,F/A-18D,164040,D,,1574695693177,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,4,Regulators,,,,,,
735,Yes,11/20/2019,11,2019,2,2020,VMFA-112,F/A-18A,163155,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,AOS,Material Factor,1,Oxygen Switch,,,,,,
736,Yes,11/25/2019,11,2019,2,2020,VAQ-135,EA-18G,168388,HAZREP,,1576706201894,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,4,Dual Gen Failure,Gen Tie caution,,,,,
737,Yes,11/25/2019,11,2019,2,2020,VAQ-136,EA-18G,168272,D,,1575220587824,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,Anti-Ice Heat Valve,Human Factor,,,,,
738,No,11/27/2019,11,2019,2,2020,VFA-154,F/A-18F,169653,D,,1578699103101,,,Yes,Yes,Yes,N/A,N/A,Closed,Other,Non-Event,1,,,,,,,
739,No,12/1/2019,12,2019,3,2020,VAQ-134,EA-18G,168765,HAZREP,,,,,No,Yes,No,No,N/A,Closed,Other,Non-Event,2,,,,,,,
740,Yes,12/2/2019,12,2019,3,2020,VFA-154,F/A-18F,169653,D,,1575760718240,,,Yes,Yes,Yes,Yes,Yes,Open,Other,Material Factor,2,115VAC BUS,,,,,,
741,Yes,12/10/2019,12,2019,3,2020,VFA-106,F/A-18F,165892,C,,1578433312524,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,2,SBAR,,,,,,
742,Yes,12/11/2019,12,2019,3,2020,VFA-122,F/A-18E,165896,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,Other,Unknown,2,Hypocapnia,,,,,,
743,Yes,12/15/2019,12,2019,3,2020,VFA-31,F/A-18E,166777,D,,,,,Yes,Yes,Yes,No,Yes,Open,Other,Material Factor,2,Duel Gen Failure,,,,,,
744,Yes,12/18/2019,12,2019,3,2020,VFA-97,F/A-18E,165863,D,,1576769066435,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,SMURF Valve,,,,,,
9,Yes,1/20/2020,1,2020,4,2020,VT-28,T-6B,166175,HAZREP,,1580193064704,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,2,Drain Valve,Human Factor,,,,,
10,Yes,1/21/2020,1,2020,4,2020,VT-10,T-6A,165978,D,,1584116289548,,,Yes,No,Yes,Yes,Yes,Closed,ECS,Material Factor,1,"Air conditioner leak corrected and aircraft returned to service
Air conditioner leak corrected and aircraft returned to service
",,,,,,
11,Yes,1/24/2020,1,2020,4,2020,VT-6,T-6B,166159,HAZREP,,1579903733803,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,Human Factor,1,AE201,In-adequate real time assessment,,,,,
745,Yes,2/5/2020,2,2020,5,2020,VFA-204,F/A-18C,164647,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,1,Avionics Flow Valve,Canopy Bellows,,,,,
746,No,2/25/2020,2,2020,5,2020,VAQ-138,EA-18G,169139,D,,1582612705528,,,No,No,No,Yes,N/A,Closed,Other,Non-Event,2,,,,,,,
747,Yes,2/26/2020,2,2020,5,2020,VAQ-139,EA-18G,168256,D,,11068233,,,No,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,3,ECS,Anti-Ice-heat Valve,,,,,
748,Yes,3/2/2020,3,2020,6,2020,VAQ-129,EA-18G,166894,HAZREP,,1583181094535,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,OBOGS,,, Improper fitting torso ,,,
749,Yes,3/11/2020,3,2020,6,2020,VAQ-139,EA-18G,168904,D,,11068605,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,OBOGS,Rotary Valve,," Improper fitting torso, low chest strap ",,,
13,Yes,3/12/2020,3,2020,6,2020,VMA-223,AV-8B,165596,HAZREP,,1586367755417,,,Yes,Yes,Yes,Yes,No,Closed,AOS,Material Factor,1,OBOGS,,,,,,
750,Yes,3/13/2020,3,2020,6,2020,NAWDC,F/A-18F,168489,HAZREP,,1585937151347,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,OBOGS,,,,,,
12,Yes,3/17/2020,3,2020,6,2020,VT-3,T-6B,166107,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,Other,ALSS,2,Regulators,Restricted Breathing,,,,,
767,Yes,4/3/2020,4,2020,7,2020,VFA-94,F/A-18F,166981,HAZREP,,11070106,,,Yes,N/A,N/A,Yes,N/A,Closed,Other,ALSS,1,CRU-103 failure,Hyperventilation,,,,,
751,Yes,4/28/2020,4,2020,7,2020,VFA-136,F/A-18E,166826,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,Other,Possible kinked hose,1,,,,,,,
752,Yes,4/30/2020,4,2020,7,2020,VFA-14,F/A-18E,168915,D,,11068642,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,SMURF Valve,Human Factor,,,,,
753,Yes,5/28/2020,5,2020,8,2020,VFA-151,F/A-18E,168480,D,,11068206,,,Yes,Yes,Yes,Yes,Yes,Open,Other,,2,Human Factor,,, G-suit slightly too high ,,,
13,Yes,6/3/2020,6,2020,9,2020,VT-6,T-6B,166026,HAZREP,,11068874,,,Yes,No,Yes,Yes,Yes,Open,Other,ALSS,1,O2 Mask,Improper Fit,CER,,,,
754,Yes,6/5/2020,6,2020,9,2020,VX-23,F/A-18F,166449,HAZREP,,11070095,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,Human Factors,1,hyponatremia,,,,,,
136T,No,6/5/2020,6,2020,9,2020,VT-9,T-45C,165485,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,Other,Human Factors,1,,,,,,,
755,No,6/9/2020,6,2020,9,2020,VFA-83,F/A-18E,166598,D,,,,,Yes,No,Yes,Yes,N/A,Closed,,Non-Event,4,,,,,,,
766,Yes,6/18/2020,6,2020,9,2020,VFA-154,F/A-18F,166795,A,,11068896,,,N/A,N/A,N/A,N/A,N/A,Closed,ECS,ECS DeDG ,1,Pressurization,Human Factor,,,,,
137T,Yes,6/29/2020,6,2020,9,2020,VT-7,T-45C,165491,HAZREP,,126717,,,Yes,Yes,Yes,Yes,Yes,Closed,,,1,,,,,,,
756,No,6/30/2020,6,2020,9,2020,VFA-137,F/A-18E,168872,HAZREP,,774669,,,Yes,Yes,Yes,Yes,N/A,Closed,,Non-Event,2,,,,,,,
757,Yes,7/19/2020,7,2020,10,2020,VFA-122,F/A-18E,166428,D,,831787,6/5/21,7/20/21,Yes,Yes,Yes,Yes,Yes,Closed,Other,Human Factors,2,Hypocapnia,Mask Valve (dirty mask),," Poor fitting mask, bayonet fittings ","iSTATS confirmed VBG, high pH",,
758,Yes,7/24/2020,7,2020,10,2020,VFA-122,F/A-18E,165781,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,Other,ALSS,2,Mask Fit,,,,,,
759,Yes,7/28/2020,7,2020,10,2020,VFA-102,F/A-18F,166920,D,, ,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,2,SBAR,Human Factor,,,Expand HhART beyond ECS; • Ensure the Slam Stick and MU data are being evaluated by HhART,,
5,No,7/31/2020,7,2020,10,2020,VMFAT-501,F-35B,168731,HAZREP,,,,,Yes,No,Yes,Yes,Yes,Open,ECS,Material Factor,1,VMC DEDG,Overpressurization,,,,,
760,Yes,8/7/2020,8,2020,11,2020,VFA-103,F/A-18F,168485,HAZREP,,628095,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,2,SMURF Valve,,,,Expand HhART to other components,,
761,Yes,8/17/2020,8,2020,11,2020,VFA-154,F/A-18F,169653,D,,792198,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,ALSS,3,Mask Hose,,,,Develop a PSM; Develop a warning system that can recognize a low flow state; Use as case study in AMO course,,
762,No,8/19/2020,8,2020,11,2020,VAQ-131,EA-18G,168264,D,,421090,,,Yes,Yes,Yes,Yes,Yes,Closed,,,2,,,, Tight mask fit ,,,
763,No,8/21/2020,8,2020,11,2020,VFA-122,F/A-18F,165929,NA,,,,,N/A,N/A,N/A,N/A,N/A,Closed,,Non-Event,1,,,,,,,
765,Yes,8/31/2020,8,2020,11,2020,VFA-195,F/A-18E,166902,HAZREP,,767566,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Other,1,Air Inlet shutoff valve,CER,,,,,
764,Yes,9/2/2020,9,2020,12,2020,VFA-122,F/A-18F,165923,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,AOS,OBOGS DEGD,2,likely small leak,Human Factor,dehydration/hyperglycemia," not wearing mask until executed Eps, sxs came off shortly after donning mask ",,,
6,Yes,9/8/2020,9,2020,12,2020,VMFA-314,F-35C,169634,D,,,,,Yes,No,Yes,Yes,Yes,Open,ECS,Material Factor,1,Press Fluctuations,IPP Fail,,,,,
768,Yes,9/23/2020,9,2020,12,2020,NAWDC,F/A-18E,166958,HAZREP,,946243,,,Yes,Yes,Yes,Yes,Yes,Open,AOS,AV Air Hot Caution,4,Low Flow,Change in breathing dynamics,,,"Create dynamic hypocapnia training to allow aviators to recognize the effects of subtle alterations in breathing mechanics, similarities with hypoxia symptoms, and prolonged effects/recovery following a hypocapnic situation",,
138T,No,9/25/2020,9,2020,12,2020,VT-22,T-45C,165641,HAZREP,,584187,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,,3,,,,,,,
769,No,9/29/2020,9,2020,12,2020,VFA-106,F/A-18F,166674,HAZREP,,812779,,,Yes,Yes,Yes,Yes,Yes,Closed,,,1,,,,,,,
14,Yes,9/30/2020,9,2020,12,2020,VT-6,T-6B,166040,HAZREP,,190705,6/11/21,7/26/21,Yes,Yes,Yes,Yes,Yes,Closed,AOS,OBOGS DEGD,1,OBOGS hose leak,Hypocapnia,,,Physiological Margin degraders,,
15,Yes,10/13/2020,10,2020,1,2021,TW-5,T-6B,166101,HAZREP,,719495,6/10/21,7/25/21,Yes,Yes,Yes,Yes,Yes,Closed,Other,OBOGS light,1,Human Factor,Hypocapnia,,,,,
,Yes,10/15/2020,10,2020,1,2021,TPS,T-38C,638135,D,,638135,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Check Valve Failure,1,Multiple leaks around canopy,,,,,,
770,Yes,10/27/2020,10,2020,1,2021,VFA-211,F/A-18E,168923,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,,,1,,,," Poor Fitting FD (too high), JHMCS helmet too big ",,,
771,Yes,10/29/2020,10,2020,1,2021,VFC-12,F/A-18C,164215,HAZREP,,,,,Yes,N/A,Yes,Yes,Yes,Open,ECS,Overpressurization,1,joint pain,headache,," LPFC too high, Anti rotation straps, Torso chest strap too low ",,,
772,Yes,11/13/2020,11,2020,2,2021,NAWDC,F/A-18E,166958,D,,,,,No,Yes,Yes,Yes,Yes,Open,ECS,CAPR failure,5,Depressurization/Surges,Foggy/slow,," Poor Fitting FD (too high), Torso chest strap too low. ",,,
,No,12/2/2020,12,2020,3,2021,VX-9,F-35C,168733,HAZREP,,,,,No,No,No,No,N/A,Closed,Other,Oily smell/Ground fumes,1,,,,,,,
773,Yes,12/30/2020,12,2020,3,2021,VFA-146,F/A-18E,166438,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,AOS,OBOGS DEGD,2,Concentrator,Over temp,,,,,
774,Yes,2/10/2021,2,2021,5,2021,VFA-102,F/A-18F,166921,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,1,Avionics Flow Valve,,,,,,
139T,Yes,2/25/2021,2,2021,5,2021,VT-9,T-45C,165464,HAZREP,,249705,,,Yes,Yes,Yes,Yes,Yes,Open,Other,ALSS,3,Gear leak,,,,,,
,Yes,4/27/2021,4,2021,7,2021,VMFA-314,F-35C,169633,HAZREP,,968162,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,V33 valve failure,headache,,,,,
775,Yes,6/8/2021,6,2021,9,2021,VFA-122,F/A-18E,166608,HAZREP,,153284,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Missing Canopy seal screw,1,,,,,,,
16,Yes,6/9/2021,6,2021,9,2021,VT-10,T-6A,165980,HAZREP,,731388,,,Yes,Yes,Yes,Yes,Yes,Open,Other,ALSS,1,Gear leak,Hypocapnia,,,,,
14,Yes,6/18/2021,6,2021,9,2021,VMA-542,AV-8B,165307,HAZREP,,748847,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,AFT Bay,Flow Control Valve,,,,,
17,Yes,8/6/2021,8,2021,11,2021,VT-6,T-6B,166243,HAZREP,,408929,,,Yes,Yes,No,Yes,Yes,Open,ECS,,1,,,,,,,
776,Yes,8/25/2021,8,2021,11,2021,VFA-102,F/A-18F,166797,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,,CAPR,,,,,,
140T,Yes,9/13/2021,9,2021,12,2021,VT-9,T-45C,165604,HAZREP,,631567,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,,2,,,,,,,
18,Yes,11/1/2021,11,2021,2,2022,VT-10,T-6A,165971,HAZREP,,,,,Yes,Yes,Yes,Yes,No,Open,AOS,Material Factor,1,Leak,Concentrator,,,,,
777,Yes,11/9/2021,11,2021,2,2022,VMFA-224,F/A-18C,164865,HAZREP,,,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,,3,Press Fluctuations,,,,,,
778,Yes,12/20/2021,12,2021,3,2022,NAWDC,F/A-18F,165807,D,,,,,Yes,No,Yes,N/A,No,Open,ECS,,1,Press Fluctuations,,,,,,
141T,Yes,1/14/2022,1,2022,4,2022,VT-9,T-45C,165612,HAZREP,,988213,,,Yes,Yes,Yes,Yes,Yes,Open,AOS,Material Factor,1,OBOGS DEGD,COVID,,,,,
142T,Yes,1/26/2022,1,2022,4,2022,VT-9,T-45C,165482,HAZREP,,856604,,,Yes,Yes,Yes,Yes,No,Open,,,2,,,,,,,
779,Yes,2/8/2022,2,2022,5,2022,VAQ-135,EA-18G,168259,HAZREP,,,,,Yes,Yes,Yes,Yes,,Open,ECS,Material Factor,4,8A4,Phys Marg Degd,,,,,
780,Yes,2/9/2022,2,2022,5,2022,VAQ-140,EA-18G,168253,HAZREP,,,,,Yes,Yes,Yes,Yes,,Open,AOS,,1,OBOGS DEGD,,,,,,
781,Yes,2/10/2022,2,2022,5,2022,VFA-37,F/A-18E,165866,HAZREP,,,,,Yes,Yes,Yes,Yes,,Open,ECS,,2,Press Fluctuations,,,,,,
